tweet_id,timestamp,source,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,jpg_url,img_num,img_predictions,img_confidence_level,favourites_count,retweet_count,followers_count,created_at
723912936180330496,2016-04-23 16:34:28+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/723912936180330496/photo/1,12.0,10.0,Sugar,None,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,1,Samoyed,0.991772,114031,1374,3201018,Sat Apr 23 16:34:28 +0000 2016
723688335806480385,2016-04-23 01:41:59+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1",12.0,10.0,Reginald,None,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,2,chow,0.0890102,114031,3347,3201018,Sat Apr 23 01:41:59 +0000 2016
723673163800948736,2016-04-23 00:41:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/723673163800948736/photo/1,10.0,10.0,Ivar,None,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,1,golden_retriever,0.83939,114031,1011,3201018,Sat Apr 23 00:41:42 +0000 2016
723179728551723008,2016-04-21 16:00:57+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/723179728551723008/photo/1,8.0,10.0,Jangle,None,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,1,Norwegian_elkhound,0.0568505,114031,2110,3201018,Thu Apr 21 16:00:57 +0000 2016
722613351520608256,2016-04-20 02:30:23+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/722613351520608256/photo/1,12.0,10.0,Schnitzel,None,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,Labrador_retriever,0.5309149999999999,114031,1831,3201018,Wed Apr 20 02:30:23 +0000 2016
721503162398597120,2016-04-17 00:58:53+00:00,Twitter for iPhone,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1",11.0,10.0,Panda,None,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,Pomeranian,0.99775,114031,2124,3201018,Sun Apr 17 00:58:53 +0000 2016
721001180231503872,2016-04-15 15:44:11+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/721001180231503872/photo/1,11.0,10.0,Oliver,pupper,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1,Samoyed,0.950053,114031,686,3201018,Fri Apr 15 15:44:11 +0000 2016
720785406564900865,2016-04-15 01:26:47+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/720785406564900865/photo/1,12.0,10.0,Archie,None,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,1,Chihuahua,0.8964219999999999,114031,866,3201018,Fri Apr 15 01:26:47 +0000 2016
720775346191278080,2016-04-15 00:46:48+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/720775346191278080/photo/1,10.0,10.0,Berkeley,None,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,Newfoundland,0.4899699999999999,114031,760,3201018,Fri Apr 15 00:46:48 +0000 2016
720389942216527872,2016-04-13 23:15:21+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/720389942216527872/photo/1,11.0,10.0,Ralphé,None,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,0.873977,114031,2840,3201018,Wed Apr 13 23:15:21 +0000 2016
720340705894408192,2016-04-13 19:59:42+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/720340705894408192/photo/1,10.0,10.0,Derek,pupper,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,,0.0,114031,1098,3201018,Wed Apr 13 19:59:42 +0000 2016
720059472081784833,2016-04-13 01:22:10+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/720059472081784833/photo/1,9.0,10.0,Charleson,None,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,1,Mexican_hairless,0.451852,114031,1268,3201018,Wed Apr 13 01:22:10 +0000 2016
720043174954147842,2016-04-13 00:17:25+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/720043174954147842/photo/1,11.0,10.0,Neptune,None,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,1,Samoyed,0.954517,114031,2253,3201018,Wed Apr 13 00:17:25 +0000 2016
719704490224398336,2016-04-12 01:51:36+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/719704490224398336/photo/1,12.0,10.0,Clyde,pupper,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,,0.0,114031,1645,3201018,Tue Apr 12 01:51:36 +0000 2016
719551379208073216,2016-04-11 15:43:12+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/719551379208073216/photo/1,10.0,10.0,Harnold,None,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,malamute,0.873233,114031,2192,3201018,Mon Apr 11 15:43:12 +0000 2016
719367763014393856,2016-04-11 03:33:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/719367763014393856/photo/1,11.0,10.0,Sid,None,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,soft-coated_wheaten_terrier,0.0509709999999999,114031,827,3201018,Mon Apr 11 03:33:34 +0000 2016
719339463458033665,2016-04-11 01:41:07+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/719339463458033665/photo/1,10.0,10.0,Lucy,None,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,1,golden_retriever,0.765778,114031,1403,3201018,Mon Apr 11 01:41:07 +0000 2016
719332531645071360,2016-04-11 01:13:34+00:00,Twitter for iPhone,https://twitter.com/dog_rates/status/719332531645071360/photo/1,11.0,10.0,Pippa,None,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie_Dinmont,0.224415,114031,1078,3201018,Mon Apr 11 01:13:34 +0000 2016
